"People it never end well, just ask Chrissy Teigen",Clarla seems confident and self-assured in her response.,1.0
"People it never end well, just ask Chrissy Teigen",Clarla implies that something exciting might have happened to Sakura.,0.9991946205676333
"People it never end well, just ask Chrissy Teigen",Clarla and Sakura are having a conversation.,0.9905890391751985
"People it never end well, just ask Chrissy Teigen",Sakura enjoyed watching something.,0.9830992984183801
"People it never end well, just ask Chrissy Teigen",Clarla greets Sakura warmly and expresses enthusiasm to hear about her day.,0.9817132234003999
Today is Tuesday and after making a,Clarla greets Sakura warmly and expresses enthusiasm to hear about her day.,1.0
Today is Tuesday and after making a,Clarla seems confident and self-assured in her response.,0.9899981511873831
Today is Tuesday and after making a,Clarla implies that something exciting might have happened to Sakura.,0.9716692692025551
Today is Tuesday and after making a,Clarla is happy that Sakura enjoyed watching something.,0.9705594500397786
Today is Tuesday and after making a,Sakura enjoyed watching something.,0.9704556742387095
"And this time I'm going to do it properly. Right, as you can see I've got the rice cooking.",Clarla seems confident and self-assured in her response.,1.0
"And this time I'm going to do it properly. Right, as you can see I've got the rice cooking.",Clarla greets Sakura warmly and expresses enthusiasm to hear about her day.,0.9928992289580936
"And this time I'm going to do it properly. Right, as you can see I've got the rice cooking.",Clarla is looking forward to hearing Sakura's favorite part.,0.9834527705134941
"And this time I'm going to do it properly. Right, as you can see I've got the rice cooking.",Sakura enjoyed watching something.,0.9830940694933117
"And this time I'm going to do it properly. Right, as you can see I've got the rice cooking.",Clarla is happy that Sakura enjoyed watching something.,0.9790252330878773
rice cooker. And I've also got some peas cooking. I don't know if the peas won't cook,Clarla is excited to hear about Sakura's day,1.0
rice cooker. And I've also got some peas cooking. I don't know if the peas won't cook,The conversation is friendly and positive,0.9969401717521603
rice cooker. And I've also got some peas cooking. I don't know if the peas won't cook,Sakura is expected to share something thrilling that happened,0.987505658492977
rice cooker. And I've also got some peas cooking. I don't know if the peas won't cook,Clarla and Sakura are having a conversation.,0.9121112782124289
rice cooker. And I've also got some peas cooking. I don't know if the peas won't cook,Clarla implies that something exciting might have happened to Sakura.,0.9079608008530414
Session with pee in egg fried rice. Why people love pee so much? Pee.,Sakura is cooking rice. ,1.0
Session with pee in egg fried rice. Why people love pee so much? Pee.,Clarla is excited to hear about Sakura's cooking. ,0.9706257719440095
Session with pee in egg fried rice. Why people love pee so much? Pee.,The conversation is friendly and positive,0.9684321078928062
Session with pee in egg fried rice. Why people love pee so much? Pee.,Clarla asks Sakura about her favorite part of what she watched.,0.959617457340028
Session with pee in egg fried rice. Why people love pee so much? Pee.,Clarla is excited to hear about Sakura's day,0.9530280280217307
"Yeah, Uncle Roger didn't think there could be thing that worse than induction stove",Clarla is excited to hear about Sakura's cooking. ,1.0000000000000002
"Yeah, Uncle Roger didn't think there could be thing that worse than induction stove",Sakura is cooking rice. ,0.9858544519661756
"Yeah, Uncle Roger didn't think there could be thing that worse than induction stove",The conversation is friendly and positive,0.9681002081199686
"Yeah, Uncle Roger didn't think there could be thing that worse than induction stove",Clarla is excited to hear about Sakura's day,0.9643161022625728
"Yeah, Uncle Roger didn't think there could be thing that worse than induction stove",Clarla asks Sakura about her favorite part of what she watched.,0.9574553746158256
Matter I predict this rice gonna be fat keep watching,Sakura is cooking rice. ,1.0
Matter I predict this rice gonna be fat keep watching,Clarla is excited to hear about Sakura's cooking. ,0.966323919387547
Matter I predict this rice gonna be fat keep watching,Sakura is expected to share something thrilling that happened,0.9532317152768965
Matter I predict this rice gonna be fat keep watching,Clarla is excited to hear about Sakura's day,0.9356859486101194
Matter I predict this rice gonna be fat keep watching,Clarla asks Sakura about her favorite part of what she watched.,0.9325675534472002
"Oh no, this woman thinks that was her problem.",Clarla is excited to hear about Sakura's cooking. ,0.9999999999999999
"Oh no, this woman thinks that was her problem.",Clarla is excited to hear about Sakura's day,0.9984616084612256
"Oh no, this woman thinks that was her problem.",The conversation is friendly and positive,0.9960828914292003
"Oh no, this woman thinks that was her problem.",Sakura is cooking rice. ,0.9911547621309859
"Oh no, this woman thinks that was her problem.",Clarla asks Sakura about her favorite part of what she watched.,0.9903464470263622
"I can't even say Haiyaa to this. This is like next level from Haiyaa, Uncle Roger.",Clarla is excited to hear about Sakura's cooking. ,1.0
"I can't even say Haiyaa to this. This is like next level from Haiyaa, Uncle Roger.",Clarla is excited to hear about Sakura's day,0.9953697728737612
"I can't even say Haiyaa to this. This is like next level from Haiyaa, Uncle Roger.",Clarla asks Sakura about her favorite part of what she watched.,0.9866254675020092
"I can't even say Haiyaa to this. This is like next level from Haiyaa, Uncle Roger.",Sakura is cooking rice. ,0.9832102540354546
"I can't even say Haiyaa to this. This is like next level from Haiyaa, Uncle Roger.",The conversation is friendly and positive,0.9780308519499696
"Look at that, you make all our ancestors crying",Clarla expresses her excitement with an emoji.,1.0
"Look at that, you make all our ancestors crying",Sakura's cooking is something that Clarla is excited to hear about.,0.9728545020857275
"Look at that, you make all our ancestors crying",Sakura is being asked about the dish she is making and if she can share any secret ingredients or techniques.,0.9561051617677714
"Look at that, you make all our ancestors crying",Clarla is excited to hear about Sakura's day,0.7494819136598707
"Look at that, you make all our ancestors crying",Sakura is cooking rice. ,0.7426744226022521
This special set sludge higherrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,"Sakura is comparing her cooking experience to Uncle Roger's ""Haiyaa"" level.",1.0
This special set sludge higherrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,Clarla expresses her excitement with an emoji.,0.9987132714834551
This special set sludge higherrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,Sakura's cooking is something that Clarla is excited to hear about.,0.9923504229984653
This special set sludge higherrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,Clarla is excited to hear about Sakura's cooking adventure.,0.9904438678213351
This special set sludge higherrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,The conversation is likely about cooking or food.,0.9833398317405327
"Please wear on earphones!! If you can't move your device and watch it, Please watch while dragging the screen!",Clarla expresses her excitement with an emoji.,0.9999999999999999
"Please wear on earphones!! If you can't move your device and watch it, Please watch while dragging the screen!",Clarla is excited to hear about Sakura's cooking adventure.,0.9706775407536622
"Please wear on earphones!! If you can't move your device and watch it, Please watch while dragging the screen!",The conversation is likely about cooking or food.,0.9555765007393447
"Please wear on earphones!! If you can't move your device and watch it, Please watch while dragging the screen!",Sakura is cooking a dish.,0.9475171415060014
"Please wear on earphones!! If you can't move your device and watch it, Please watch while dragging the screen!","Sakura is comparing her cooking experience to Uncle Roger's ""Haiyaa"" level.",0.946769573051574
"I think you might need another egg for that. You don't need egg, you need Jesus.",The conversation is likely about cooking or food.,1.0
"I think you might need another egg for that. You don't need egg, you need Jesus.",Clarla expresses her excitement with an emoji.,0.9716709397042461
"I think you might need another egg for that. You don't need egg, you need Jesus.",Sakura is cooking a dish.,0.9646959952630544
"I think you might need another egg for that. You don't need egg, you need Jesus.","Sakura is comparing her cooking experience to Uncle Roger's ""Haiyaa"" level.",0.9584970540737089
"I think you might need another egg for that. You don't need egg, you need Jesus.",Clarla compliments Sakura's cooking skills.,0.9569551074425776
"Stop it, stop it, just stop. Ugh, okay, stop.",Sakura is being encouraged to wear earphones while watching something on her device.,1.0
"Stop it, stop it, just stop. Ugh, okay, stop.",Clarla is excited to hear about Sakura's cooking adventure.,0.9749801696687665
"Stop it, stop it, just stop. Ugh, okay, stop.","Uncle Roger's ""Haiyaa"" level is mentioned in relation to Sakura's cooking adventure.",0.9673295269867976
"Stop it, stop it, just stop. Ugh, okay, stop.",The conversation is likely about cooking or food.,0.7020427604625876
"Stop it, stop it, just stop. Ugh, okay, stop.",Clarla expresses her excitement with an emoji.,0.6940911130814948
It's number three. Nobody care about...,Sakura is being encouraged to wear earphones while watching something on her device.,1.0
It's number three. Nobody care about...,"Uncle Roger's ""Haiyaa"" level is mentioned in relation to Sakura's cooking adventure.",0.9989881481620033
It's number three. Nobody care about...,Sakura needs another egg for her cooking.,0.9934480525818026
It's number three. Nobody care about...,Sakura is being told that she needs Jesus instead of an egg.,0.993381926844705
It's number three. Nobody care about...,Clarla is excited to hear about Sakura's cooking adventure.,0.9833559889866104
Uncle Roger can't even put my leg back up on chair.,"Uncle Roger's ""Haiyaa"" level is mentioned in relation to Sakura's cooking adventure.",1.0
Uncle Roger can't even put my leg back up on chair.,Sakura seems annoyed and wants someone to stop doing something.,0.9795381852525376
Uncle Roger can't even put my leg back up on chair.,Clarla asks Sakura about the dish she made.,0.9723368740349574
Uncle Roger can't even put my leg back up on chair.,Sakura is being told that she needs Jesus instead of an egg.,0.9639844310740571
Uncle Roger can't even put my leg back up on chair.,Clarla is excited to hear about Sakura's cooking adventure.,0.9599093671846217
This video is a derivative work of the Touhou Project.,Clarla suggests that Sakura puts on some music and dance while she cooks.,0.9999999999999999
This video is a derivative work of the Touhou Project.,Sakura seems to be excited about the cooking adventure.,0.9990648417175448
This video is a derivative work of the Touhou Project.,Sakura seems annoyed and wants someone to stop doing something.,0.9906737859741558
This video is a derivative work of the Touhou Project.,Sakura is being encouraged to wear earphones while watching something on her device.,0.9892534521604727
This video is a derivative work of the Touhou Project.,The conversation between Clarla and Sakura seems to be light-hearted and friendly.,0.9878349547737654
"Hi everyone, I'm Cassandre Thank you for watching my video See you in the next video",Clarla is excited to hear about Sakura's cooking adventure.,1.0
"Hi everyone, I'm Cassandre Thank you for watching my video See you in the next video",Sakura seems to be excited about the cooking adventure.,0.9936978806077256
"Hi everyone, I'm Cassandre Thank you for watching my video See you in the next video",Clarla is excited to hear about Sakura's cooking adventure.,0.99044604306703
"Hi everyone, I'm Cassandre Thank you for watching my video See you in the next video",Sakura made a dish.,0.9887435463991315
"Hi everyone, I'm Cassandre Thank you for watching my video See you in the next video",Clarla suggests that Sakura puts on some music and dance while she cooks.,0.9850097832823596
Please see review ↗↗↗ on PissedConsumer.com,Clarla's response is happy and cheerful.,1.0
Please see review ↗↗↗ on PissedConsumer.com,Uncle Roger sounds clumsy.,0.987072356258478
Please see review ↗↗↗ on PissedConsumer.com,The video mentioned is a derivative work of the Touhou Project.,0.9802496146380444
Please see review ↗↗↗ on PissedConsumer.com,The conversation between Clarla and Sakura seems to be light-hearted and friendly.,0.9771374163793967
Please see review ↗↗↗ on PissedConsumer.com,Clarla is excited to hear about Sakura's cooking adventure.,0.976466181708338
Thank you for watching.,Cassandre is thanking viewers for watching her video.,1.0
Thank you for watching.,Clarla is eager to know if Cassandre enjoyed making the dish.,0.9163322160153959
Thank you for watching.,Clarla's response is happy and cheerful.,0.9110576607100342
Thank you for watching.,The video mentioned is a derivative work of the Touhou Project.,0.9095847294787349
Thank you for watching.,Sakura is being encouraged to wear earphones while watching something on her device.,0.8997958006573425
Please see review �評イлена on Instagram http://bit.ly since 2019,"The current statement in the conversation is ""Please see review →→→ on PissedConsumer.com"".",1.0
Please see review �評イлена on Instagram http://bit.ly since 2019,Clarla's response includes a waving hands emoji and asks Sakura what she made.,0.9199590991733786
Please see review �評イлена on Instagram http://bit.ly since 2019,Clarla is excited and happy to hear about Sakura's cooking adventure.,0.9172391324233165
Please see review �評イлена on Instagram http://bit.ly since 2019,Cassandre is thanking viewers for watching her video.,0.9153853871000985
Please see review �評イлена on Instagram http://bit.ly since 2019,The video mentioned is a derivative work of the Touhou Project.,0.9088548590609256
Thank you for watching.,Cassandre is thanking viewers for watching her video.,0.9999999999999999
Thank you for watching.,Sakura enjoyed watching Cassandre's video.,0.9610883508045155
Thank you for watching.,Cassandre made a video that Sakura watched.,0.9390360019963554
Thank you for watching.,Clarla is curious if Cassandre enjoyed making the dish.,0.9191735701997398
Thank you for watching.,Clarla is eager to know if Cassandre enjoyed making the dish.,0.9154161996593452
Please see review ↗↗↗ on PissedConsumer.com,"The current statement in the conversation is ""Please see review →→→ on PissedConsumer.com"".",1.0
Please see review ↗↗↗ on PissedConsumer.com,Sakura shared a review on Instagram.,0.8958750027398334
Please see review ↗↗↗ on PissedConsumer.com,Clarla and Sakura are having a friendly conversation.,0.8413142677629362
Please see review ↗↗↗ on PissedConsumer.com,Clarla's response is happy and cheerful.,0.8378766922390348
Please see review ↗↗↗ on PissedConsumer.com,Clarla is happy and greets Sakura warmly.,0.8370538469402589
"Hello, Clara. How are you doing today?",Clarla's response is happy and cheerful.,1.0
"Hello, Clara. How are you doing today?",Clarla is happy and greets Sakura warmly.,0.999758306140291
"Hello, Clara. How are you doing today?",Clarla and Sakura are having a friendly conversation.,0.9854006925366572
"Hello, Clara. How are you doing today?",Clarla is Sakura's friend.,0.9456521401552149
"Hello, Clara. How are you doing today?",Clarla is excited and happy to hear about Sakura's cooking adventure.,0.9439557606327098
I'm cooking cookies today. Do you want to?,Sakura seems to be excited about the cooking adventure.,0.9999999999999999
I'm cooking cookies today. Do you want to?,Clarla is eager to know if Cassandre enjoyed making the dish.,0.9998579658091579
I'm cooking cookies today. Do you want to?,Clarla is curious if Cassandre enjoyed making the dish.,0.9941036295399518
I'm cooking cookies today. Do you want to?,Clarla is excited and happy to hear about Sakura's cooking adventure.,0.9893357940847288
I'm cooking cookies today. Do you want to?,Clarla is excited to hear about Sakura's cooking adventure.,0.978292634211717
"Yes, thank you very much and someday we will meet again.",Clarla and Sakura are familiar with each other and have a friendly relationship.,1.0
"Yes, thank you very much and someday we will meet again.",Clarla is in a good mood and feeling great.,0.9957552702984659
"Yes, thank you very much and someday we will meet again.",Sakura might have had exciting adventures or cooking experiments to share.,0.9645706160414068
"Yes, thank you very much and someday we will meet again.",Clarla is grateful to Sakura for watching something.,0.6233289311730478
"Yes, thank you very much and someday we will meet again.",Clarla is happy and greets Sakura warmly.,0.6221658538212623
Thank you for watching.,"Clarla uses positive emojis (Happy, Cheer) to convey her emotions.",0.9999999999999999
Thank you for watching.,Clarla expresses excitement and enthusiasm about the idea of cooking cookies with Sakura.,0.9941359850405255
Thank you for watching.,Clarla is in a good mood and feeling great.,0.9938227095034614
Thank you for watching.,"Clarla suggests that they bake the cookies together, indicating a desire for collaboration.",0.9851058439967605
Thank you for watching.,Clarla and Sakura are familiar with each other and have a friendly relationship.,0.9794456517455296
Thank you for watching.,"Clarla uses positive emojis (Happy, Cheer) to convey her emotions.",1.0
Thank you for watching.,Clarla expresses excitement and enthusiasm about the idea of cooking cookies with Sakura.,0.9943196270052397
Thank you for watching.,Clarla is in a good mood and feeling great.,0.9941280521306863
Thank you for watching.,"Clarla suggests that they bake the cookies together, indicating a desire for collaboration.",0.9851680228944169
Thank you for watching.,Clarla and Sakura are familiar with each other and have a friendly relationship.,0.9794509145406265
"Yeah, I would not.","Clarla suggests that they bake the cookies together, indicating a desire for collaboration.",1.0
"Yeah, I would not.",Clarla expresses excitement and enthusiasm about the idea of cooking cookies with Sakura.,0.995139080129032
"Yeah, I would not.",Clarla and Sakura are familiar with each other and have a friendly relationship.,0.9855445104170103
"Yeah, I would not.","Clarla uses positive emojis (Happy, Cheer) to convey her emotions.",0.9852186352486979
"Yeah, I would not.",Clarla is in a good mood and feeling great.,0.9829025892069371
My favorite is the chocolate cookie. Do you like that?,Clarla is excited about the idea of baking cookies together.,1.0
My favorite is the chocolate cookie. Do you like that?,Clarla suggests baking cookies together next time.,0.9944397784086192
My favorite is the chocolate cookie. Do you like that?,Clarla enjoyed the experience.,0.9641848926049326
My favorite is the chocolate cookie. Do you like that?,Clarla expresses excitement and enthusiasm about the idea of cooking cookies with Sakura.,0.9620374202754067
My favorite is the chocolate cookie. Do you like that?,"Clarla suggests that they bake the cookies together, indicating a desire for collaboration.",0.960962593919892
"Yeah, how was your yesterday exam?",Clarla enjoyed the experience.,1.0
"Yeah, how was your yesterday exam?",Clarla and Sakura are discussing baking cookies together.,0.9700275632401074
"Yeah, how was your yesterday exam?",Clarla is enthusiastic and excited about the idea of baking cookies.,0.9699840489433547
"Yeah, how was your yesterday exam?",Clarla suggests baking cookies together next time.,0.9623101226693556
"Yeah, how was your yesterday exam?",Clarla is excited about the idea of baking cookies together.,0.9515195851279157
"Yeah, that sounds really good. I would love to.",Clarla specifically mentions wanting to try the chocolate cookie recipe.,0.9999999999999999
"Yeah, that sounds really good. I would love to.",Clarla is enthusiastic and excited about the idea of baking cookies.,0.9946101819208898
"Yeah, that sounds really good. I would love to.",Clarla expresses excitement about baking cookies together.,0.9892510903648676
"Yeah, that sounds really good. I would love to.",Clarla is excited about the idea of baking cookies together.,0.9883953058411762
"Yeah, that sounds really good. I would love to.",Clarla suggests having a fun-filled baking session.,0.9868342631785626
"Yeah, what kind of music do you like?",Clarla enjoyed the experience.,1.0
"Yeah, what kind of music do you like?",Clarla suggests having a fun-filled baking session.,0.9983578974023992
"Yeah, what kind of music do you like?",Clarla and Sakura are friends who have had a conversation.,0.9940547116781837
"Yeah, what kind of music do you like?",Clarla is enthusiastic and excited about the idea of baking cookies.,0.9881656823180147
"Yeah, what kind of music do you like?",Clarla expresses excitement about baking cookies together.,0.9868522286956496
I love the Japanese style music.,They are excited about baking and dancing while they mix the ingredients.,0.9999999999999999
I love the Japanese style music.,Clarla and Sakura are friends who have had a conversation.,0.9933705026608254
I love the Japanese style music.,They both seem to have a positive and enthusiastic attitude towards baking cookies.,0.9895205805276251
I love the Japanese style music.,Clarla and Sakura are planning to bake cookies together.,0.9849916427864734
I love the Japanese style music.,Clarla and Sakura are discussing baking cookies together.,0.97894991856452
This video is a derivative work of the Touhou Project.,The video mentioned is a derivative work of the Touhou Project.,1.0
This video is a derivative work of the Touhou Project.,Cassandre made a video that Sakura watched.,0.4106840269488101
This video is a derivative work of the Touhou Project.,Sakura enjoyed watching Cassandre's video.,0.3804988807376235
This video is a derivative work of the Touhou Project.,Sakura enjoyed watching Cassandre's video.,0.38038429256046147
This video is a derivative work of the Touhou Project.,Cassandre made a video.,0.3724446420564811
"Please wear on earphones!! If you can't move your device and watch it, Please watch while dragging the screen!",Sakura is being encouraged to wear earphones while watching something on her device.,1.0
"Please wear on earphones!! If you can't move your device and watch it, Please watch while dragging the screen!",Clarla suggested dancing to the rhythm.,0.49935237097196783
"Please wear on earphones!! If you can't move your device and watch it, Please watch while dragging the screen!",Sakura enjoyed watching something.,0.47927167932931614
"Please wear on earphones!! If you can't move your device and watch it, Please watch while dragging the screen!",Sakura enjoyed watching something.,0.47864326259715284
"Please wear on earphones!! If you can't move your device and watch it, Please watch while dragging the screen!",Clarla is grateful to Sakura for watching something.,0.4748133787442139
Thank you for watching.,Sakura enjoyed watching Cassandre's video.,0.9999999999999999
Thank you for watching.,The video watched by Sakura is a derivative work of the Touhou Project.,0.967221672101804
Thank you for watching.,Clarla is interested in knowing what Sakura's favorite video is.,0.9527534796296387
Thank you for watching.,Cassandre is thanking viewers for watching her video.,0.14613757917309456
Thank you for watching.,Clarla is grateful to Sakura for watching something.,0.12626989628174434
Thank you for watching!,Sakura enjoyed watching Cassandre's video.,1.0
Thank you for watching!,The video watched by Sakura is a derivative work of the Touhou Project.,0.9682541591051937
Thank you for watching!,Clarla is interested in knowing what Sakura's favorite video is.,0.9572628823770245
Thank you for watching!,Cassandre is thanking viewers for watching her video.,0.14543309495412027
Thank you for watching!,Clarla is grateful to Sakura for watching something.,0.12571969489355295
"Like, comment and subscribe.",Sakura enjoyed Cassandre's video. ,1.0
"Like, comment and subscribe.",Clarla asks Sakura for her favorite video and expresses her interest in new recommendations.,0.9969882195106807
"Like, comment and subscribe.",Clarla is curious to know Sakura's favorite video. ,0.9900965495198244
"Like, comment and subscribe.",Clarla's response includes a smug and pointing emoji.,0.9825003912361308
"Like, comment and subscribe.",Clarla is happy and waving hands.,0.9799113441348457
sign up for my channel,Clarla and Sakura are discussing videos.,1.0
sign up for my channel,Clarla asks Sakura for her favorite video and expresses her interest in new recommendations.,0.9998877697757591
sign up for my channel,Sakura enjoyed Cassandre's video.,0.9953260988780155
sign up for my channel,Clarla is asking Sakura for her all-time favorite video.,0.9950213315132457
sign up for my channel,Sakura enjoyed Cassandre's video. ,0.9920737164368809
Thank you for watching.,Sakura is thanked for watching.,0.9999999999999999
Thank you for watching.,Sakura enjoyed Cassandre's video.,0.9423866005170328
Thank you for watching.,Sakura enjoyed Cassandre's video. ,0.9349931912588009
Thank you for watching.,Clarla and Sakura are discussing videos.,0.9204463605461094
Thank you for watching.,Clarla is happy and waving hands.,0.9188221931681518
"这就是我说的最后一遍的故事了! 如果您认为这个故事很可爱,请不要忘记点赞和订阅我的频道! 如果您认为这个故事很可爱,请不要忘记点赞和订阅我的频道!",Clarla is happy and excited about signing up for Sakura's channel.,1.0
"这就是我说的最后一遍的故事了! 如果您认为这个故事很可爱,请不要忘记点赞和订阅我的频道! 如果您认为这个故事很可爱,请不要忘记点赞和订阅我的频道!",Clarla asks Sakura to share the link to her channel.,0.9931454283154437
"这就是我说的最后一遍的故事了! 如果您认为这个故事很可爱,请不要忘记点赞和订阅我的频道! 如果您认为这个故事很可爱,请不要忘记点赞和订阅我的频道!",Clarla is asking Sakura for her all-time favorite video.,0.9908886328760895
"这就是我说的最后一遍的故事了! 如果您认为这个故事很可爱,请不要忘记点赞和订阅我的频道! 如果您认为这个故事很可爱,请不要忘记点赞和订阅我的频道!",Sakura enjoyed Cassandre's video.,0.9901281952796526
"这就是我说的最后一遍的故事了! 如果您认为这个故事很可爱,请不要忘记点赞和订阅我的频道! 如果您认为这个故事很可爱,请不要忘记点赞和订阅我的频道!",Sakura is thanked for watching.,0.9885914995824534
"Ok, that's about it.",Clarla is happy and waving hands.,0.9999999999999999
"Ok, that's about it.",Clarla's response includes a smug and pointing emoji.,0.9899818982015144
"Ok, that's about it.",Sakura is thanked for watching.,0.9849484862086891
"Ok, that's about it.",Clarla is happy and excited about signing up for Sakura's channel.,0.9846090472967853
"Ok, that's about it.",Clarla and Sakura are discussing videos.,0.9835040124407569
"Um, I love, you know,",Clarla expresses eagerness to check out Sakura's channel.,1.0
"Um, I love, you know,",Sakura shares her latest adventure with Clarla. ,0.993447922916707
"Um, I love, you know,",Clarla is excited to hear about Sakura's adventure and requests the link to her channel. ,0.9907542712855661
"Um, I love, you know,",Clarla is happy and waving hands.,0.8887537542510662
"Um, I love, you know,",Clarla's response includes a smug and pointing emoji.,0.8868443525868939
I'll send you the ship link later.,Clarla is excited to hear about Sakura's adventure and requests the link to her channel. ,0.9999999999999999
I'll send you the ship link later.,Clarla expresses eagerness to check out Sakura's channel.,0.9907767069308341
I'll send you the ship link later.,The conversation between Sakura and Clarla is coming to an end.,0.9781097502553885
I'll send you the ship link later.,Sakura shares her latest adventure with Clarla. ,0.9693776760110296
I'll send you the ship link later.,Clarla is interested in learning about Sakura's favorite videos.,0.9648867971832952
"Hi everyone, I'm Cassandre Thank you for watching my video If you like my video please subscribe See you in the next video",Clarla expresses eagerness to check out Sakura's channel.,1.0
"Hi everyone, I'm Cassandre Thank you for watching my video If you like my video please subscribe See you in the next video",Clarla is excited to hear about Sakura's adventure and requests the link to her channel. ,0.9964918854538631
"Hi everyone, I'm Cassandre Thank you for watching my video If you like my video please subscribe See you in the next video",Clarla asks for the link to Sakura's channel.,0.9912720262595867
"Hi everyone, I'm Cassandre Thank you for watching my video If you like my video please subscribe See you in the next video",Clarla is interested in learning about Sakura's favorite videos.,0.9897310221135038
"Hi everyone, I'm Cassandre Thank you for watching my video If you like my video please subscribe See you in the next video",Clarla expresses excitement and support for Sakura's adventures.,0.9743999250883921
"Okay, no problem.",Clarla seems confused and wonders if she missed something.,1.0
"Okay, no problem.",The conversation between Sakura and Clarla is coming to an end.,0.9970327478228722
"Okay, no problem.",Clarla uses emojis to convey enthusiasm and friendliness.,0.9939835295420842
"Okay, no problem.",Sakura mentions that she will send the ship link later.,0.9882367128237313
"Okay, no problem.",Clarla expresses excitement and support for Sakura's adventures.,0.9880725414725648
"By the way, how was your weekend?",Clarla seems confused and wonders if she missed something.,1.0
"By the way, how was your weekend?",Clarla uses emojis to convey enthusiasm and friendliness.,0.9999120570021666
"By the way, how was your weekend?",Cassandre is thanking viewers for watching her video. ,0.9802788261386964
"By the way, how was your weekend?",Clarla expresses excitement and support for Sakura's adventures.,0.9769123846017346
"By the way, how was your weekend?",Sakura shares her latest adventure with Clarla. ,0.9693537906258102
Thank you for watching.,Cassandre is thanking viewers for watching her video. ,0.9999999999999999
Thank you for watching.,Cassandre is requesting viewers to subscribe to her channel. ,0.9426614394908667
Thank you for watching.,Clarla is responding in a positive and reassuring manner.,0.9210173309129218
Thank you for watching.,Clarla is excited to check out Sakura's channel and asks for the link.,0.9208329818862852
Thank you for watching.,Clarla suggests continuing the chat with an open mind.,0.9167693732450178
"Hubsan x4 H502E with Gps,Gps,Return to home and 720p HD",Clarla had a great weekend exploring a new hiking trail and discovering a hidden waterfall.,1.0
"Hubsan x4 H502E with Gps,Gps,Return to home and 720p HD",Cassandre is thanking viewers for watching her video. ,0.9936547496059317
